[T30.],Tourist/visitor arrivals and tourism expenditure,,,,,,,
Region/Country/Area,,Year,Series,Tourism arrivals series type,Tourism arrivals series type footnote,Value,Footnotes,Source
705,Slovenia,2015,Tourist/visitor arrivals (thousands),TCE,,"2,707",,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
705,Slovenia,2016,Tourist/visitor arrivals (thousands),TCE,,"3,032",,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
705,Slovenia,2017,Tourist/visitor arrivals (thousands),TCE,,"3,586",,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
705,Slovenia,1995,Tourism expenditure (millions of US dollars),,,"1,128",,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
705,Slovenia,2005,Tourism expenditure (millions of US dollars),,,"1,894",,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
705,Slovenia,2010,Tourism expenditure (millions of US dollars),,,"2,721",,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
705,Slovenia,2015,Tourism expenditure (millions of US dollars),,,"2,521",,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
705,Slovenia,2016,Tourism expenditure (millions of US dollars),,,"2,627",,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
705,Slovenia,2017,Tourism expenditure (millions of US dollars),,,"2,952",,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
90,Solomon Islands,1995,Tourist/visitor arrivals (thousands),TF,,12,,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
90,Solomon Islands,2005,Tourist/visitor arrivals (thousands),TF,,9,Without first quarter.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
90,Solomon Islands,2010,Tourist/visitor arrivals (thousands),TF,,21,,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
90,Solomon Islands,2015,Tourist/visitor arrivals (thousands),TF,,22,,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
90,Solomon Islands,2016,Tourist/visitor arrivals (thousands),TF,,23,,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
90,Solomon Islands,2017,Tourist/visitor arrivals (thousands),TF,,26,,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
90,Solomon Islands,1995,Tourism expenditure (millions of US dollars),,,17,,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
90,Solomon Islands,2005,Tourism expenditure (millions of US dollars),,,6,,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
90,Solomon Islands,2010,Tourism expenditure (millions of US dollars),,,51,,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
90,Solomon Islands,2015,Tourism expenditure (millions of US dollars),,,60,,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
90,Solomon Islands,2016,Tourism expenditure (millions of US dollars),,,71,,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
90,Solomon Islands,2017,Tourism expenditure (millions of US dollars),,,79,,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
710,South Africa,1995,Tourist/visitor arrivals (thousands),TF,,"4,488",Excluding arrivals for work and contract workers.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
710,South Africa,2005,Tourist/visitor arrivals (thousands),TF,,"7,369",Excluding arrivals for work and contract workers.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
710,South Africa,2010,Tourist/visitor arrivals (thousands),TF,,"8,074",Break in the time series.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
710,South Africa,2015,Tourist/visitor arrivals (thousands),TF,,"8,904",Break in the time series.;Excluding transit.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
710,South Africa,2016,Tourist/visitor arrivals (thousands),TF,,"10,044",Break in the time series.;Excluding transit.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
710,South Africa,2017,Tourist/visitor arrivals (thousands),TF,,"10,285",Break in the time series.;Excluding transit.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
710,South Africa,1995,Tourism expenditure (millions of US dollars),,,"2,654",,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
710,South Africa,2005,Tourism expenditure (millions of US dollars),,,"8,629",,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
710,South Africa,2010,Tourism expenditure (millions of US dollars),,,"10,309",,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
710,South Africa,2015,Tourism expenditure (millions of US dollars),,,"9,140",,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
710,South Africa,2016,Tourism expenditure (millions of US dollars),,,"8,807",,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
710,South Africa,2017,Tourism expenditure (millions of US dollars),,,"9,699",,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
728,South Sudan,2015,Tourism expenditure (millions of US dollars),,,22,,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
728,South Sudan,2016,Tourism expenditure (millions of US dollars),,,24,,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
728,South Sudan,2017,Tourism expenditure (millions of US dollars),,,26,,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
724,Spain,1995,Tourist/visitor arrivals (thousands),TF,,"32,971",,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
724,Spain,2005,Tourist/visitor arrivals (thousands),TF,,"55,914",,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
724,Spain,2010,Tourist/visitor arrivals (thousands),TF,,"52,677",,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
724,Spain,2015,Tourist/visitor arrivals (thousands),TF,,"68,175",,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
724,Spain,2016,Tourist/visitor arrivals (thousands),TF,,"75,315",,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
724,Spain,2017,Tourist/visitor arrivals (thousands),TF,,"81,786",,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
724,Spain,1995,Tourism expenditure (millions of US dollars),,,"27,369",,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
724,Spain,2005,Tourism expenditure (millions of US dollars),,,"49,565",Excluding passenger transport.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
724,Spain,2010,Tourism expenditure (millions of US dollars),,,"54,305",Excluding passenger transport.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
724,Spain,2015,Tourism expenditure (millions of US dollars),,,"56,532",Excluding passenger transport.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
724,Spain,2016,Tourism expenditure (millions of US dollars),,,"60,605",Excluding passenger transport.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
724,Spain,2017,Tourism expenditure (millions of US dollars),,,"68,437",Excluding passenger transport.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
144,Sri Lanka,1995,Tourist/visitor arrivals (thousands),TF,,403,Excluding nationals residing abroad.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
144,Sri Lanka,2005,Tourist/visitor arrivals (thousands),TF,,549,Excluding nationals residing abroad.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
144,Sri Lanka,2010,Tourist/visitor arrivals (thousands),TF,,654,Excluding nationals residing abroad.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
144,Sri Lanka,2015,Tourist/visitor arrivals (thousands),TF,,"1,798",Excluding nationals residing abroad.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
144,Sri Lanka,2016,Tourist/visitor arrivals (thousands),TF,,"2,051",Excluding nationals residing abroad.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
144,Sri Lanka,2017,Tourist/visitor arrivals (thousands),TF,,"2,116",Excluding nationals residing abroad.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
144,Sri Lanka,1995,Tourism expenditure (millions of US dollars),,,367,,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
144,Sri Lanka,2005,Tourism expenditure (millions of US dollars),,,729,,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
144,Sri Lanka,2010,Tourism expenditure (millions of US dollars),,,"1,044",,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
144,Sri Lanka,2015,Tourism expenditure (millions of US dollars),,,"3,978",,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
144,Sri Lanka,2016,Tourism expenditure (millions of US dollars),,,"4,591",,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
144,Sri Lanka,2017,Tourism expenditure (millions of US dollars),,,"5,083",,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
275,State of Palestine,2005,Tourist/visitor arrivals (thousands),THS,,88,,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
275,State of Palestine,2010,Tourist/visitor arrivals (thousands),THS,,522,,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
275,State of Palestine,2015,Tourist/visitor arrivals (thousands),THS,,432,Data on hotel activity represent the West Bank only.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
275,State of Palestine,2016,Tourist/visitor arrivals (thousands),THS,,400,Break in the time series.;Data on hotel activity represent the West Bank only.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
275,State of Palestine,2017,Tourist/visitor arrivals (thousands),THS,,503,Break in the time series.;Data on hotel activity represent the West Bank only.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
275,State of Palestine,1995,Tourism expenditure (millions of US dollars),,,255,Excluding passenger transport.;West Bank and Gaza.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
275,State of Palestine,2005,Tourism expenditure (millions of US dollars),,,52,Excluding passenger transport.;West Bank and Gaza.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
275,State of Palestine,2010,Tourism expenditure (millions of US dollars),,,409,Excluding passenger transport.;West Bank and Gaza.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
275,State of Palestine,2015,Tourism expenditure (millions of US dollars),,,312,Excluding passenger transport.;West Bank and Gaza.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
275,State of Palestine,2016,Tourism expenditure (millions of US dollars),,,235,Excluding passenger transport.;West Bank and Gaza.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
275,State of Palestine,2017,Tourism expenditure (millions of US dollars),,,225,Excluding passenger transport.;West Bank and Gaza.,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
729,Sudan,1995,Tourist/visitor arrivals (thousands),TF,,29,,"World Tourism Organization (UNWTO), Madrid, the UNWTO Statistics Database, last accessed January 2019."
